,City,State,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30
490,Marion,OH,92774.0,93225.0,93642.0,94040.0,94344.0,94688.0,95110.0,95634.0,96298.0,97352.0,98321.0,99316.0,100055.0,100846.0,101464.0,101938.0,102367.0,102853.0,103240.0,103526.0,103575.0,103302.0,103049.0,102782.0,102814.0,102761.0,102841.0,103018.0,103223.0,103332.0,103452.0
491,Morehead City,NC,259976.0,260539.0,260861.0,261906.0,262647.0,263899.0,265519.0,267102.0,268043.0,267980.0,267701.0,268120.0,269569.0,271762.0,273098.0,274459.0,274803.0,275058.0,274839.0,275189.0,276366.0,277786.0,278788.0,279605.0,280128.0,280344.0,281165.0,281806.0,283356.0,284787.0,286340.0
492,Klamath Falls,OR,169388.0,170048.0,170924.0,171711.0,172548.0,173520.0,174658.0,175788.0,176661.0,177347.0,178017.0,179083.0,180444.0,181994.0,183028.0,184247.0,185287.0,186589.0,187081.0,187638.0,188169.0,189336.0,190589.0,191753.0,192901.0,194093.0,195688.0,197328.0,199225.0,201113.0,203650.0
493,Marinette,WI,88768.0,89286.0,89696.0,90106.0,90472.0,90881.0,91207.0,91512.0,91765.0,92013.0,92329.0,92780.0,93295.0,93740.0,94177.0,94504.0,94811.0,95082.0,95408.0,95832.0,96175.0,96582.0,96939.0,97182.0,97285.0,97365.0,97483.0,97672.0,97857.0,98039.0,98175.0
494,Roswell,NM,95314.0,95600.0,95878.0,96152.0,96443.0,96748.0,97071.0,97400.0,97824.0,98302.0,98883.0,99496.0,100117.0,100386.0,100721.0,100967.0,101596.0,102050.0,102484.0,102846.0,103198.0,103516.0,103746.0,103940.0,104150.0,104668.0,105143.0,105669.0,105899.0,106258.0,106623.0
495,Marshall,TX,135707.0,136429.0,137065.0,137549.0,137461.0,137294.0,137217.0,137609.0,138164.0,138810.0,139405.0,140035.0,140551.0,141140.0,141535.0,141847.0,142057.0,142526.0,142956.0,143339.0,143257.0,143149.0,143093.0,142995.0,142801.0,142418.0,142186.0,142006.0,142059.0,141885.0,141644.0
496,Farmington,MO,109275.0,109952.0,110635.0,111362.0,112153.0,112622.0,112773.0,112872.0,113098.0,113549.0,114286.0,114915.0,115946.0,116819.0,117737.0,118046.0,118323.0,118733.0,119034.0,119353.0,119428.0,119514.0,119295.0,119104.0,118512.0,118147.0,117747.0,117807.0,117838.0,117855.0,118027.0
497,Charleston,IL,79864.0,79918.0,80019.0,80209.0,80451.0,80619.0,80836.0,81241.0,81641.0,81978.0,82074.0,82158.0,82156.0,82229.0,82474.0,82958.0,83459.0,83793.0,83779.0,83458.0,83206.0,83112.0,83206.0,83278.0,83421.0,83485.0,83352.0,82953.0,82487.0,82155.0,82029.0
498,Athens,OH,105589.0,106292.0,106949.0,107664.0,108186.0,108716.0,109079.0,109461.0,109910.0,110436.0,111037.0,111603.0,112217.0,112621.0,112898.0,113172.0,113602.0,114173.0,114679.0,115191.0,115475.0,115688.0,115847.0,116037.0,116165.0,116349.0,116621.0,116852.0,116990.0,116965.0,116993.0
499,Hobbs,NM,157612.0,156545.0,155577.0,156070.0,156433.0,156993.0,157696.0,158273.0,158724.0,159126.0,158986.0,159007.0,159426.0,160834.0,162108.0,162915.0,163778.0,164545.0,165353.0,166236.0,167208.0,168224.0,169533.0,170723.0,172122.0,172834.0,173579.0,174112.0,174692.0,175273.0,175758.0
500,Clearlake,CA,248993.0,251101.0,252560.0,252693.0,251982.0,251595.0,252490.0,253733.0,255235.0,256344.0,257692.0,257644.0,256621.0,255079.0,254358.0,254754.0,256155.0,257583.0,258773.0,259508.0,260030.0,260321.0,260292.0,260981.0,262460.0,264580.0,266244.0,267502.0,268379.0,269038.0,269428.0
501,Nacogdoches,TX,144891.0,145340.0,145741.0,146091.0,146409.0,146637.0,147074.0,147501.0,147944.0,148298.0,148781.0,149442.0,150207.0,151025.0,151689.0,152141.0,152547.0,153027.0,153502.0,153985.0,154225.0,154513.0,154714.0,154799.0,154810.0,154780.0,154854.0,155076.0,155305.0,155481.0,155528.0
502,Hutchinson,KS,97346.0,97759.0,98166.0,98491.0,98794.0,99026.0,99298.0,99524.0,99873.0,100252.0,100530.0,100764.0,100841.0,100912.0,101237.0,101682.0,102168.0,102371.0,102519.0,102705.0,102748.0,102888.0,103084.0,103271.0,103459.0,103632.0,103610.0,103528.0,103419.0,103564.0,103699.0
503,Faribault,MN,241891.0,244555.0,245301.0,245733.0,245796.0,245627.0,245310.0,245654.0,246771.0,247776.0,247946.0,247689.0,248128.0,249038.0,250858.0,251800.0,252256.0,253323.0,253877.0,254182.0,254089.0,254576.0,255723.0,256748.0,257287.0,257333.0,257555.0,258390.0,259761.0,261043.0,263028.0
504,Elizabeth City,NC,159513.0,159906.0,159774.0,160053.0,160278.0,161093.0,161618.0,162113.0,162696.0,163254.0,163751.0,163874.0,164078.0,164163.0,164408.0,164670.0,165102.0,165509.0,165918.0,166255.0,166376.0,166569.0,166749.0,167168.0,167650.0,168189.0,168816.0,169267.0,169584.0,169677.0,169893.0
505,Ionia,MI,136721.0,137589.0,138504.0,139691.0,140925.0,142078.0,142772.0,143338.0,143704.0,144018.0,144215.0,144730.0,145145.0,145897.0,146633.0,149029.0,151558.0,153761.0,154055.0,154061.0,154507.0,156053.0,157718.0,159066.0,160646.0,162038.0,163575.0,163693.0,163828.0,164435.0,167030.0
506,Alamogordo,NM,118850.0,119254.0,119450.0,119823.0,120194.0,120789.0,121268.0,121064.0,120849.0,120800.0,121550.0,122383.0,123246.0,124101.0,124985.0,125741.0,126576.0,127301.0,128101.0,129340.0,130578.0,131720.0,132282.0,132776.0,133355.0,133970.0,134679.0,135457.0,136204.0,136963.0,137705.0
507,Red Bluff,CA,221445.0,219066.0,216581.0,217472.0,217559.0,217605.0,216378.0,216752.0,217231.0,217956.0,218162.0,218824.0,220897.0,223854.0,226257.0,227637.0,228274.0,229546.0,230845.0,232224.0,233133.0,234007.0,235363.0,236371.0,237383.0,238020.0,239235.0,239893.0,241747.0,243160.0,245230.0
508,Hudson,NY,227196.0,229939.0,231775.0,232480.0,233932.0,237120.0,240665.0,242682.0,244805.0,246761.0,249250.0,249980.0,251369.0,251107.0,251860.0,250871.0,251534.0,251118.0,251048.0,251058.0,250984.0,251478.0,251783.0,253470.0,254271.0,255707.0,256549.0,259164.0,260562.0,262277.0,263858.0
509,Somerset,KY,102387.0,102561.0,102878.0,103517.0,104171.0,104659.0,104778.0,104875.0,105148.0,105520.0,106082.0,106807.0,107529.0,108104.0,108755.0,109504.0,110282.0,110801.0,110904.0,111013.0,110859.0,110952.0,110932.0,110903.0,111021.0,111211.0,111354.0,111339.0,111359.0,111674.0,112464.0
510,Coos Bay,OR,199966.0,201170.0,202381.0,203706.0,204990.0,206092.0,207495.0,208721.0,209717.0,210179.0,212087.0,213950.0,216139.0,216693.0,217547.0,218590.0,220509.0,222056.0,222797.0,222775.0,223382.0,224584.0,226101.0,227548.0,229016.0,230459.0,231809.0,233058.0,233779.0,234993.0,236854.0
511,Walla Walla,WA,260211.0,262251.0,264028.0,265320.0,266130.0,266824.0,267395.0,268048.0,269360.0,269977.0,270789.0,271210.0,272409.0,273977.0,275471.0,277119.0,278269.0,279348.0,280185.0,281023.0,281444.0,282340.0,283095.0,284052.0,284440.0,284441.0,284601.0,284834.0,285614.0,286448.0,287467.0
512,Sayre,PA,131143.0,131887.0,132483.0,132968.0,133446.0,133857.0,134185.0,134535.0,135094.0,135587.0,136191.0,136687.0,137062.0,137389.0,137761.0,138425.0,138768.0,139408.0,139780.0,140261.0,140315.0,140563.0,140702.0,140943.0,141181.0,141485.0,141783.0,141873.0,142154.0,142186.0,142425.0
513,Oneonta,NY,141760.0,142344.0,142849.0,143280.0,143681.0,144084.0,144487.0,144882.0,145080.0,145342.0,145732.0,146444.0,147068.0,147571.0,147866.0,148209.0,148603.0,149150.0,149659.0,150177.0,150695.0,151245.0,151691.0,151761.0,151895.0,152079.0,152446.0,152763.0,153045.0,153158.0,153259.0
514,Fort Madison,IA,87107.0,87353.0,87642.0,87688.0,87684.0,87674.0,87821.0,87956.0,88084.0,88236.0,88561.0,88848.0,89117.0,89323.0,89532.0,89753.0,89946.0,90149.0,90325.0,90511.0,90679.0,90848.0,90830.0,90703.0,90592.0,90532.0,90427.0,90364.0,90334.0,90245.0,90092.0
515,Baraboo,WI,187214.0,188139.0,187711.0,187140.0,186639.0,186285.0,186413.0,186283.0,186692.0,187410.0,188248.0,190214.0,191877.0,193931.0,195448.0,198209.0,200861.0,203446.0,204790.0,205962.0,206753.0,207991.0,209086.0,209156.0,209219.0,208996.0,209788.0,209570.0,209310.0,208936.0,209142.0
516,Marietta,OH,113368.0,114105.0,114792.0,115417.0,115905.0,116461.0,116994.0,117525.0,118149.0,118819.0,119509.0,120197.0,120920.0,121630.0,121994.0,122552.0,123113.0,123905.0,124551.0,125202.0,125625.0,125925.0,126210.0,126504.0,126783.0,126992.0,127463.0,127844.0,128208.0,128315.0,128450.0
517,Salina,KS,123248.0,123766.0,124195.0,124611.0,125111.0,125522.0,125927.0,126130.0,126470.0,126731.0,126875.0,127107.0,127440.0,127977.0,128438.0,128856.0,129222.0,129522.0,129807.0,130153.0,130374.0,130676.0,131083.0,131416.0,131673.0,131776.0,131983.0,132194.0,132380.0,132642.0,132897.0
518,Rutland,VT,171332.0,171504.0,171520.0,171392.0,171366.0,171559.0,171841.0,172356.0,172921.0,173471.0,173858.0,174730.0,175646.0,176730.0,177166.0,177513.0,177692.0,178487.0,179304.0,179908.0,180032.0,180250.0,180588.0,180640.0,180645.0,180619.0,181106.0,181667.0,182234.0,182171.0,182006.0
519,Big Stone Gap,VA,75791.0,75732.0,75670.0,75617.0,75624.0,75581.0,75509.0,75503.0,75723.0,76018.0,76409.0,76712.0,77068.0,77396.0,77602.0,77741.0,77820.0,78057.0,78215.0,78384.0,78177.0,77962.0,77663.0,77479.0,77285.0,77132.0,77049.0,76968.0,76886.0,76671.0,76511.0
520,Sturgis,MI,123856.0,124334.0,124564.0,125119.0,125968.0,126786.0,127084.0,127275.0,126672.0,126293.0,126144.0,126837.0,127825.0,128729.0,130458.0,133010.0,135389.0,137313.0,137217.0,137040.0,137362.0,138377.0,139186.0,139328.0,139277.0,139300.0,138790.0,137458.0,136057.0,134989.0,135622.0
521,Rio Grande City,TX,60022.0,60038.0,59911.0,59847.0,59857.0,59872.0,59597.0,59386.0,59148.0,59226.0,59260.0,59307.0,59360.0,59552.0,59677.0,59807.0,59737.0,59785.0,59879.0,60090.0,60123.0,60091.0,60050.0,59991.0,60008.0,59936.0,59999.0,60044.0,60189.0,60244.0,60360.0
522,Fremont,OH,112759.0,113412.0,113908.0,114363.0,114783.0,115232.0,115648.0,116058.0,116584.0,117204.0,117787.0,118311.0,118825.0,119289.0,119556.0,119904.0,120284.0,120959.0,121453.0,121960.0,122138.0,122331.0,122482.0,122632.0,122760.0,122931.0,123284.0,123565.0,123782.0,123728.0,123780.0
523,Mount Vernon,OH,132066.0,133278.0,134406.0,135569.0,136546.0,137564.0,138508.0,139519.0,140750.0,141887.0,143055.0,144108.0,145280.0,146501.0,147463.0,148392.0,149321.0,150483.0,151527.0,152557.0,153200.0,153930.0,154608.0,155341.0,155958.0,156465.0,157187.0,157894.0,158611.0,159062.0,159564.0
524,Lewiston,ID,217321.0,219372.0,221263.0,222902.0,224159.0,225469.0,226834.0,228059.0,229404.0,230494.0,231764.0,232956.0,234279.0,235775.0,237055.0,238230.0,239101.0,239946.0,240723.0,241594.0,242377.0,243136.0,243721.0,244260.0,244669.0,244766.0,245041.0,245432.0,246143.0,246728.0,247225.0
525,Shelton,WA,250504.0,253913.0,256491.0,258503.0,259611.0,260555.0,261444.0,262863.0,264899.0,266979.0,269397.0,271737.0,274036.0,276069.0,277998.0,280430.0,282567.0,284493.0,285974.0,287777.0,289039.0,290528.0,292108.0,294125.0,295987.0,297913.0,299841.0,301737.0,304398.0,307499.0,311210.0
526,Albemarle,NC,144789.0,144888.0,144852.0,144939.0,145705.0,146400.0,147027.0,147610.0,148453.0,149252.0,150115.0,150726.0,151344.0,152031.0,152763.0,153573.0,154140.0,154858.0,155487.0,156182.0,156563.0,156894.0,157198.0,157712.0,158207.0,158877.0,159539.0,160026.0,160377.0,160576.0,160846.0
527,Enid,OK,85191.0,84947.0,85161.0,85539.0,85931.0,85604.0,85138.0,84620.0,84881.0,84902.0,85089.0,85278.0,85655.0,85763.0,85884.0,86444.0,87136.0,87713.0,87601.0,87466.0,87181.0,87184.0,87109.0,87230.0,87241.0,87495.0,87557.0,87202.0,86747.0,86688.0,87240.0
528,Jefferson,GA,207672.0,209184.0,211117.0,213187.0,215569.0,217644.0,219871.0,221724.0,223223.0,224680.0,226840.0,228571.0,229769.0,230498.0,231093.0,231507.0,231646.0,231899.0,232320.0,232785.0,233641.0,234384.0,235030.0,235995.0,237335.0,238862.0,240369.0,242012.0,243771.0,245651.0,247446.0
529,Georgetown,SC,245681.0,246021.0,246019.0,246262.0,246432.0,247436.0,248409.0,249624.0,250577.0,251491.0,251873.0,252405.0,253145.0,254113.0,254762.0,256065.0,257714.0,258892.0,258801.0,258460.0,258249.0,258790.0,259441.0,260031.0,260799.0,261719.0,263033.0,263850.0,264618.0,265663.0,267808.0
530,Laconia,NH,240274.0,242006.0,242567.0,244716.0,246240.0,247986.0,248961.0,249552.0,249650.0,250170.0,250692.0,250891.0,252222.0,253513.0,255521.0,256129.0,257438.0,257658.0,258474.0,259102.0,260713.0,262199.0,263926.0,265569.0,266982.0,268207.0,269547.0,271320.0,272942.0,275499.0,278055.0
531,Batavia,NY,122016.0,122680.0,123469.0,123949.0,124357.0,124886.0,125477.0,126119.0,126594.0,127123.0,127607.0,127727.0,128231.0,128489.0,129177.0,129464.0,129962.0,130730.0,131429.0,132248.0,132853.0,133618.0,134303.0,135335.0,135967.0,136712.0,137051.0,137859.0,138561.0,138977.0,139408.0
532,Oxford,NC,168404.0,169356.0,170097.0,170861.0,171684.0,172617.0,173497.0,174338.0,175327.0,176305.0,177223.0,177877.0,178557.0,179332.0,180212.0,181137.0,182046.0,182833.0,183437.0,183929.0,184341.0,184790.0,185208.0,185839.0,186559.0,187310.0,188108.0,188869.0,189633.0,190453.0,191482.0
533,Columbus,MS,108145.0,108600.0,108987.0,109465.0,109889.0,110618.0,111226.0,111811.0,112467.0,113150.0,113714.0,114173.0,114561.0,115047.0,115438.0,115824.0,116228.0,116720.0,117126.0,117532.0,117760.0,118039.0,118351.0,118699.0,119037.0,119247.0,119541.0,119744.0,119911.0,119848.0,119867.0
534,Norwalk,OH,105090.0,105488.0,105799.0,106154.0,106353.0,106721.0,107145.0,107719.0,108324.0,109035.0,109719.0,110342.0,111228.0,112104.0,112734.0,113058.0,113329.0,113970.0,114460.0,115043.0,115297.0,115558.0,115836.0,116118.0,116255.0,116363.0,116716.0,117314.0,117962.0,118227.0,118512.0
535,Barre,VT,211063.0,211434.0,211624.0,212894.0,216690.0,219823.0,221751.0,221845.0,221444.0,221120.0,221563.0,223229.0,225087.0,224637.0,225576.0,226163.0,227379.0,226572.0,225886.0,225527.0,226296.0,226984.0,227472.0,227254.0,227129.0,228737.0,229149.0,229340.0,228046.0,228440.0,229112.0
536,Kinston,NC,83509.0,83892.0,84230.0,84592.0,84722.0,84932.0,85103.0,85329.0,85643.0,86049.0,86456.0,86599.0,86662.0,86674.0,86835.0,87065.0,87342.0,87621.0,87846.0,88073.0,88179.0,88196.0,88204.0,88422.0,88731.0,89032.0,89221.0,89329.0,89471.0,89571.0,89725.0
537,Sterling,IL,103193.0,103253.0,103317.0,103383.0,103471.0,103595.0,103711.0,104010.0,104357.0,104746.0,104985.0,105160.0,105330.0,105507.0,105856.0,106228.0,106615.0,106914.0,107197.0,107346.0,107308.0,107251.0,107325.0,107454.0,107579.0,107654.0,107534.0,107350.0,107103.0,106874.0,106595.0
538,Palestine,TX,104086.0,104524.0,104915.0,105158.0,105360.0,105435.0,105643.0,105870.0,106209.0,106425.0,106759.0,107130.0,107146.0,107170.0,107140.0,107466.0,107707.0,108059.0,108389.0,108785.0,108940.0,109075.0,109096.0,109063.0,109233.0,109387.0,109594.0,109579.0,109591.0,109534.0,109411.0
539,Dublin,GA,92434.0,92926.0,93469.0,94052.0,94473.0,94828.0,95102.0,95409.0,95917.0,96605.0,97275.0,97739.0,98129.0,98370.0,98647.0,98942.0,99414.0,99890.0,100317.0,100674.0,100752.0,100745.0,100711.0,100888.0,101114.0,101441.0,101674.0,101842.0,101906.0,101935.0,101981.0
540,Vicksburg,MS,119023.0,119932.0,120711.0,121807.0,122193.0,122590.0,122911.0,123278.0,123301.0,123056.0,122778.0,123214.0,124050.0,124619.0,124760.0,124819.0,125044.0,125392.0,125720.0,126087.0,126435.0,126956.0,127448.0,127323.0,127074.0,126631.0,126557.0,126332.0,126241.0,125937.0,125575.0
541,Point Pleasant,WV,84885.0,85180.0,85689.0,86190.0,86623.0,86838.0,87097.0,87453.0,87836.0,88198.0,88398.0,88621.0,88907.0,89340.0,89666.0,89921.0,90164.0,90566.0,90965.0,91337.0,91455.0,91625.0,91875.0,92154.0,92384.0,92518.0,92615.0,92750.0,92905.0,93013.0,93074.0
542,Sanford,NC,133813.0,134503.0,135007.0,135582.0,135861.0,136440.0,136911.0,137977.0,138942.0,139917.0,140542.0,140920.0,141282.0,141581.0,141965.0,142326.0,142738.0,143457.0,144075.0,144325.0,144163.0,144082.0,144283.0,144689.0,145074.0,145410.0,145695.0,145908.0,146150.0,145978.0,145876.0
543,Fergus Falls,MN,218989.0,220091.0,220843.0,221588.0,222303.0,223122.0,223762.0,224488.0,225398.0,226327.0,227070.0,227999.0,229102.0,230248.0,231025.0,231623.0,232435.0,233376.0,234344.0,235103.0,235388.0,235696.0,235995.0,236051.0,236082.0,236162.0,236629.0,237171.0,237505.0,237617.0,237688.0
544,Tiffin,OH,98671.0,99168.0,99671.0,100140.0,100530.0,100899.0,101262.0,101547.0,102002.0,102518.0,103129.0,103722.0,104310.0,104890.0,105174.0,105446.0,105774.0,106345.0,106855.0,107386.0,107634.0,107862.0,108003.0,108150.0,108280.0,108357.0,108645.0,108934.0,109169.0,109164.0,109148.0
545,Fairmont,WV,97313.0,97839.0,98162.0,98330.0,98438.0,98555.0,98719.0,98884.0,99214.0,99599.0,100034.0,100390.0,100965.0,101579.0,102189.0,102565.0,102942.0,103408.0,103823.0,104285.0,104523.0,104721.0,104850.0,105024.0,105012.0,105039.0,105132.0,105431.0,105715.0,105871.0,106020.0
546,Crossville,TN,136908.0,137668.0,138599.0,139389.0,140309.0,141229.0,141787.0,142316.0,143148.0,144083.0,145001.0,145765.0,146917.0,148016.0,148954.0,150065.0,151038.0,151919.0,152682.0,153371.0,153786.0,154202.0,154903.0,155817.0,156656.0,157384.0,158168.0,158869.0,159580.0,160521.0,161733.0
547,Picayune,MS,130023.0,130596.0,131215.0,131790.0,132129.0,132499.0,132805.0,133044.0,133301.0,133492.0,133870.0,134209.0,134645.0,134806.0,134883.0,135019.0,135347.0,135658.0,135721.0,135734.0,135767.0,136033.0,136169.0,136277.0,136344.0,136556.0,136861.0,137153.0,137462.0,137809.0,138338.0
548,Gloversville,NY,108986.0,109461.0,109955.0,110369.0,110767.0,111102.0,111365.0,111671.0,111828.0,112028.0,112294.0,112800.0,113364.0,113648.0,113844.0,114029.0,114337.0,114810.0,115123.0,115522.0,115806.0,116251.0,116514.0,116575.0,116614.0,116864.0,117200.0,117584.0,117884.0,118075.0,118411.0
549,Sonora,CA,299590.0,301172.0,302287.0,302793.0,302188.0,302045.0,301455.0,300889.0,299493.0,298451.0,298283.0,299679.0,301395.0,302905.0,303385.0,303480.0,303027.0,301713.0,300499.0,299384.0,298805.0,298368.0,297580.0,296061.0,294559.0,293219.0,292649.0,292480.0,292862.0,293733.0,294691.0
550,Gaffney,SC,77142.0,77566.0,77928.0,78408.0,78709.0,79125.0,79489.0,79923.0,80184.0,80413.0,80480.0,80693.0,81044.0,80761.0,80320.0,79857.0,80225.0,80796.0,81347.0,81711.0,82111.0,82509.0,83006.0,83361.0,83676.0,84419.0,85336.0,86214.0,86560.0,86671.0,86831.0
551,Carson City,NV,293736.0,297503.0,301538.0,305237.0,307812.0,309858.0,311368.0,312735.0,313965.0,315839.0,316733.0,316795.0,316860.0,318398.0,320745.0,323322.0,325542.0,328750.0,329364.0,330149.0,330166.0,331144.0,332772.0,335158.0,337653.0,338983.0,339635.0,340360.0,341969.0,343216.0,346850.0
552,Calhoun,GA,127221.0,127962.0,128833.0,129645.0,130311.0,130933.0,131512.0,132143.0,133054.0,134157.0,135265.0,136039.0,136682.0,137230.0,137813.0,138423.0,139082.0,139858.0,140501.0,141137.0,141336.0,141492.0,141564.0,141980.0,142409.0,142913.0,143281.0,143609.0,143917.0,144084.0,144299.0
553,Milledgeville,GA,116999.0,117493.0,118059.0,118555.0,119030.0,119391.0,119852.0,120321.0,120989.0,121843.0,122702.0,123303.0,123849.0,124329.0,124843.0,125319.0,125712.0,126104.0,126467.0,126838.0,127003.0,126952.0,126940.0,127129.0,127374.0,127618.0,127773.0,127943.0,128141.0,128329.0,128447.0
554,Waycross,GA,83398.0,83835.0,84296.0,84680.0,85022.0,85316.0,85614.0,85981.0,86627.0,87273.0,87896.0,88237.0,88593.0,88960.0,89362.0,89783.0,90134.0,90512.0,90792.0,91033.0,91013.0,91016.0,91050.0,91327.0,91570.0,91763.0,91893.0,92022.0,92196.0,92340.0,92529.0
555,Oil City,PA,78379.0,78695.0,79027.0,79472.0,79857.0,80232.0,80465.0,80721.0,81009.0,81375.0,81753.0,82128.0,82408.0,82700.0,82905.0,83226.0,83581.0,84031.0,84374.0,84726.0,84937.0,85141.0,85272.0,85392.0,85541.0,85654.0,85774.0,85708.0,85593.0,85348.0,85190.0
556,Jasper,IN,138512.0,139427.0,140271.0,141118.0,141947.0,142756.0,143476.0,143971.0,144534.0,145096.0,145922.0,146684.0,147468.0,148125.0,148895.0,149642.0,150361.0,150891.0,151407.0,152064.0,152613.0,153157.0,153514.0,153840.0,154171.0,154487.0,154716.0,154897.0,155050.0,155298.0,155539.0
557,Morgan City,LA,102731.0,102966.0,103233.0,103464.0,104210.0,104866.0,105344.0,105593.0,106016.0,106367.0,106400.0,106130.0,105703.0,105928.0,106268.0,106770.0,106797.0,107015.0,107038.0,107180.0,106833.0,107007.0,107689.0,108653.0,109280.0,109084.0,108670.0,108156.0,107769.0,107268.0,106952.0
558,Eagle Pass,TX,129907.0,130218.0,130508.0,130702.0,131227.0,131417.0,131814.0,132063.0,132541.0,133093.0,133377.0,133645.0,133965.0,134339.0,134993.0,135557.0,136329.0,136950.0,137406.0,137702.0,137802.0,137902.0,138238.0,138499.0,138727.0,138934.0,138885.0,138907.0,138691.0,138671.0,138589.0
559,Ontario,OR,156794.0,157879.0,159117.0,160474.0,161691.0,162827.0,163787.0,164832.0,165849.0,166876.0,167833.0,168844.0,169889.0,170849.0,171841.0,172764.0,173801.0,174735.0,175656.0,176456.0,177375.0,178233.0,179074.0,179959.0,180859.0,181809.0,182670.0,183555.0,184423.0,185401.0,186468.0
560,Payson,AZ,209554.0,210773.0,211728.0,213091.0,214920.0,216451.0,216989.0,217477.0,218746.0,220008.0,221754.0,222676.0,224055.0,224737.0,225781.0,227150.0,228573.0,229553.0,230417.0,231693.0,232107.0,232868.0,233518.0,234936.0,236226.0,238095.0,239961.0,241550.0,243490.0,245769.0,248783.0
561,McComb,MS,104354.0,104596.0,104713.0,105124.0,105371.0,105794.0,106009.0,106437.0,106750.0,107043.0,107051.0,107309.0,107625.0,108205.0,108138.0,108053.0,107875.0,108233.0,108595.0,108961.0,109159.0,109347.0,109729.0,109892.0,110042.0,110030.0,110548.0,110964.0,111510.0,111575.0,111713.0
562,Rochelle,IL,130296.0,130470.0,130685.0,130819.0,130971.0,131076.0,131260.0,131399.0,131732.0,132052.0,132435.0,132682.0,132974.0,133277.0,133733.0,134183.0,134588.0,134842.0,135059.0,135318.0,135296.0,135301.0,135287.0,135399.0,135445.0,135461.0,135289.0,135080.0,134834.0,134666.0,134456.0
563,Scottsboro,AL,106600.0,107012.0,107439.0,107953.0,108528.0,109050.0,109274.0,109570.0,109985.0,110463.0,110950.0,111312.0,111845.0,112191.0,112374.0,112143.0,112060.0,112052.0,112342.0,112503.0,112687.0,112727.0,112861.0,113076.0,113171.0,113384.0,113707.0,114320.0,114781.0,115193.0,115522.0
564,Danville,KY,113909.0,114351.0,114847.0,115431.0,115800.0,116038.0,116165.0,116277.0,116563.0,116981.0,117518.0,118085.0,118562.0,119372.0,120183.0,121037.0,121594.0,121872.0,122122.0,122318.0,122517.0,122556.0,122518.0,122451.0,122459.0,122136.0,121741.0,121240.0,121004.0,120972.0,120928.0
565,Ashland,OH,128251.0,129036.0,129727.0,130413.0,130972.0,131457.0,131800.0,132241.0,132840.0,133630.0,134386.0,135245.0,136031.0,136849.0,137457.0,137993.0,138579.0,139313.0,140111.0,140821.0,141213.0,141467.0,141713.0,141939.0,142183.0,142391.0,142794.0,143241.0,143657.0,143928.0,144145.0
566,Natchez,MS,87254.0,87512.0,87587.0,87789.0,88060.0,88566.0,88648.0,88793.0,88654.0,88658.0,88828.0,89133.0,89353.0,89554.0,89890.0,89785.0,89636.0,88797.0,89083.0,89295.0,90076.0,90279.0,90390.0,90354.0,90359.0,90323.0,90315.0,90541.0,90795.0,91371.0,91317.0
567,Greenville,OH,118070.0,118863.0,119476.0,119922.0,120176.0,120373.0,120664.0,120992.0,121477.0,122017.0,122564.0,122655.0,122709.0,123065.0,123610.0,124229.0,124535.0,125067.0,125452.0,125865.0,126057.0,126208.0,126292.0,126595.0,126915.0,126924.0,126887.0,126845.0,127092.0,127148.0,127229.0
568,Galesburg,IL,74846.0,75053.0,75275.0,75437.0,75591.0,75712.0,75847.0,76032.0,76297.0,76598.0,76863.0,77051.0,77271.0,77505.0,77879.0,78226.0,78615.0,78889.0,79123.0,79269.0,79272.0,79295.0,79290.0,79343.0,79347.0,79337.0,79164.0,78985.0,78737.0,78545.0,78328.0
